Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
32807,"Trojan Odyssey (Dirk Pitt, #17)",Clive Cussler,"Cussler, Clive",,"=""0425199320""","=""9780425199329""",5,3.94,G.P. Putnam's Sons,Mass Market Paperback,463,2004,2003,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7999,"Marlfox (Redwall, #11)",Brian Jacques,"Jacques, Brian",,"=""0142501085""","=""9780142501085""",5,4.01,Firebird,Paperback,400,2005,1998,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7976,"Taggerung (Redwall, #14)",Brian Jacques,"Jacques, Brian",Gary Chalk,"=""0142501549""","=""9780142501542""",5,4.13,Firebird,Mass Market Paperback,438,2003,2001,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
295305,"Wolf Brother (Chronicles of Ancient Darkness, #1)",Michelle Paver,"Paver, Michelle",Geoff Taylor,"=""0060728272""","=""9780060728274""",5,4.17,HarperTrophy,Paperback,295,2006,2004,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
9783478,The Lost Years (Merlin #1),T.A. Barron,"Barron, T.A.",Ian Schoenherr,"=""""","=""9780142418895""",5,3.98,Puffin Books,Paperback,326,2011,1996,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7993,"Mariel of Redwall (Redwall, #4)",Brian Jacques,"Jacques, Brian",Gary Chalk,"=""0142302392""","=""9780142302392""",5,3.98,Firebird,Paperback,400,2003,1991,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
13836,"Wild Magic (Immortals, #1)",Tamora Pierce,"Pierce, Tamora",,"=""1416903437""","=""9781416903437""",5,4.32,Simon Pulse,Paperback,362,2005,1992,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
58894,"Daja's Book (Circle of Magic, #3)",Tamora Pierce,"Pierce, Tamora",,"=""0590554107""","=""9780590554107""",5,4.09,Scholastic,Mass Market Paperback,232,2006,1998,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
37586,The Lost Colony (Artemis Fowl #5),Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",5,4.00,Miramax Books/Hyperion Books for Children,Hardcover,385,2006,2006,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1175893,"Tunnels (Tunnels, #1)",Roderick Gordon,"Gordon, Roderick","Brian  Williams, Brian Williams","=""1905294425""","=""9781905294428""",5,3.59,Chicken House Publishing,Paperback,464,2007,2007,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
2049993,Airman,Eoin Colfer,"Colfer, Eoin",,"=""0141383356""","=""9780141383354""",5,4.14,Puffin,Hardcover,424,2008,2007,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
58889,"Sandry's Book (Circle of Magic, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0590554085""","=""9780590554084""",5,4.00,Scholastic,Mass Market Paperback,252,2006,1997,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
153795,"Squire (Protector of the Small, #3)",Tamora Pierce,"Pierce, Tamora",,"=""""","=""""",5,4.28,,,400,2007,2001,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7099273,"The Other Wes Moore: One Name, Two Fates",Wes  Moore,"Moore, Wes",Tavis Smiley,"=""0385528191""","=""9780385528191""",4,3.82,Spiegel & Grau,Hardcover,233,2010,2010,2012/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,"=""1423113381""","=""9781423113386""",5,4.08,Disney-Hyperion,Hardcover,516,2010,2010,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
2272641,"The Key to Rondo (Rondo, #1)",Emily Rodda,"Rodda, Emily",,"=""054503535X""","=""9780545035354""",5,3.81,Scholastic Press,Hardcover,352,2008,2007,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375822747""","=""9780375822742""",5,3.86,Yearling Books,Paperback,270,2003,2003,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
613866,Igraine the Brave,Cornelia Funke,"Funke, Cornelia",,"=""0439903793""","=""9780439903790""",5,3.85,Chicken House,Hardcover,212,2007,1998,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
1122388,"Day of the Iguana (Hank Zipzer, #3)",Henry Winkler,"Winkler, Henry","Lin Oliver, Jesse Joshua Watson","=""0448432129""","=""9780448432120""",5,4.08,Grosset & Dunlap,Paperback,160,2001,2001,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
1222809,"Freeglader (Edge Chronicles, #7)",Paul Stewart,"Stewart, Paul",Chris Riddell,"=""0385750838""","=""9780385750837""",5,4.25,David Fickling,Library Binding,416,2006,2004,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
13833,"Emperor Mage (Immortals, #3)",Tamora Pierce,"Pierce, Tamora",,"=""1416903372""","=""9781416903376""",5,4.29,Simon Pulse,Paperback,358,2005,1995,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
607466,The Curse of the Gloamglozer (The Edge Chronicles: The Quint Saga #1; The Edge Chronicles #1),Paul Stewart,"Stewart, Paul",Chris Riddell,"=""0385750765""","=""9780385750769""",5,4.10,David Fickling Books,Hardcover,370,2005,2001,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1113545,"The Candy Shop War (The Candy Shop War, #1)",Brandon Mull,"Mull, Brandon",,"=""159038783X""","=""9781590387832""",4,4.05,Shadow Mountain,Hardcover,404,2007,2007,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
10534,The Art of War,Sun Tzu,"Tzu, Sun","Thomas Cleary, Pulat Otkan, Giray Fidan","=""1590302257""","=""9781590302255""",5,3.97,Shambhala,Paperback,273,2005,-500,2017/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618346252""","=""9780618346257""",5,4.36,Houghton Mifflin Harcourt,Paperback,398,2003,1954,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
9531,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",Dave Barry,"Barry, Dave","Ridley Pearson, Greg Call","=""078683787X""","=""9780786837878""",5,4.16,Hyperion Books,Hardcover,557,2006,2006,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
47620,"Grim Tuesday (The Keys to the Kingdom, #2)",Garth Nix,"Nix, Garth",,"=""0439703700""","=""9780439703703""",5,3.87,Scholastic Press,Hardcover,336,2005,2004,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
555500,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)",Dave Barry,"Barry, Dave","Ridley Pearson, Greg Call","=""0786837888""","=""9780786837885""",5,4.16,Hyperion Books,Hardcover,482,2007,2007,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
2497690,"Curse of the Night Wolf (Barnaby Grimes, #1)",Paul Stewart,"Stewart, Paul",Chris Riddell,"=""0552556211""","=""9780552556217""",5,3.76,Corgi,Paperback,224,2008,2007,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
153785,"Page (Protector of the Small, #2)",Tamora Pierce,"Pierce, Tamora",,"=""""","=""""",5,4.23,,,290,2008,2000,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7124925,"The Forgotten Warrior (Warriors: Omen of the Stars, #5)",Erin Hunter,"Hunter, Erin",,"=""0061555223""","=""9780061555220""",5,4.47,HarperCollins Publishers,Hardcover,368,2011,2011,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",A.W. Wheen,"=""0449213943""","=""9780449213940""",4,3.97,Ballantine,Mass Market Paperback,296,1987,1929,2013/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
459901,The House of Power,Patrick Carman,"Carman, Patrick",,"=""0316166707""","=""9780316166706""",5,3.92,"Little, Brown Young Readers",Hardcover,339,2007,2005,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
2175645,"Genius Squad (Genius, #2)",Catherine Jinks,"Jinks, Catherine",,"=""0152059857""","=""9780152059859""",5,3.87,HMH Books for Young Readers,Hardcover,448,2008,2008,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
2179276,The Time Paradox (Artemis Fowl #6),Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",5,4.08,Hyperion Books for Children/Disney Book Group,Hardcover,391,2008,2008,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott","Stefan Rudnicki, Harlan Ellison","=""0812550706""","=""9780812550702""",5,4.30,Macmillan Audio,Audiobook,324,2004,1985,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
273511,"Midnight (Warriors: The New Prophecy, #1)",Erin Hunter,"Hunter, Erin",,"=""0060744510""","=""9780060744519""",5,4.28,HarperCollins,Paperback,303,2006,2005,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
179668,The Emerald City of Oz (Oz #6),L. Frank Baum,"Baum, L. Frank",,"=""1587260239""","=""9781587260230""",5,3.88,Mundus,Hardcover,295,2003,1910,2008/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
291462,"Encyclopedia Brown Shows the Way (Encyclopedia Brown, #9)",Donald J. Sobol,"Sobol, Donald J.",,"=""055315737X""","=""9780553157376""",5,3.98,Yearling,Paperback,128,1982,1972,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
277190,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859406""","=""9780689859403""",5,3.94,Simon & Schuster Books for Young Readers,Hardcover,146,2004,2004,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
8306745,"A World Without Heroes (Beyonders, #1)",Brandon Mull,"Mull, Brandon",,"=""141699792X""","=""9781416997924""",5,4.10,Aladdin,Hardcover,457,2011,2011,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
8698951,A Young Man's Guide to Late Capitalism,Peter Mountford,"Mountford, Peter",,"=""0547473354""","=""9780547473352""",5,3.85,Mariner Books,Paperback,304,2011,2011,2017/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
136276,"Tigers at Twilight (Magic Tree House, #19)",Mary Pope Osborne,"Osborne, Mary Pope",Salvatore Murdocca,"=""0679890653""","=""9780679890652""",5,3.88,Random House Books for Young Readers,Paperback,72,2009,1999,2006/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1444912,"The Gathering (The New Heroes/Quantum Prophecy, #2)",Michael          Carroll,"Carroll, Michael",,"=""0399247262""","=""9780399247262""",5,4.20,Philomel,Hardcover,224,2008,2006,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",5,3.96,HarperCollins,Paperback,243,2008,1953,2007/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
607458,Stormchaser (The Edge Chronicles: The Twig Saga #2; The Edge Chronicles #5),Paul Stewart,"Stewart, Paul",Chris Riddell,"=""0385750706""","=""9780385750707""",5,4.16,David Fickling,Hardcover,386,2004,1999,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1121430,Clash of the Sky Galleons (The Edge Chronicles: The Quint Saga #3; The Edge Chronicles #3),Paul Stewart,"Stewart, Paul",Chris Riddell,"=""0375837426""","=""9780375837425""",5,4.22,David Fickling Books,Hardcover,417,2007,2006,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",5,4.13,Alfred A. Knopf Books for Young Readers,Hardcover,326,1997,1997,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
339026,"The Akhenaten Adventure (Children of the Lamp, #1)",P.B. Kerr,"Kerr, P.B.",,"=""0439670209""","=""9780439670203""",5,3.77,Scholastic Paperbacks,Paperback,384,2005,2004,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
94803,"Frog and Toad Together (Frog and Toad, #2)",Arnold Lobel,"Lobel, Arnold",,"=""069401298X""","=""9780694012985""",5,4.23,HarperFestival,Paperback,64,1999,1972,2005/01/01,2018/09/01,,,read,,,,1,,,0,,,,,
21318,"The Snow Spider (Snow Spider Trilogy, #1)",Jenny Nimmo,"Nimmo, Jenny",,"=""0439846757""","=""9780439896757""",5,3.69,Orchard Books (NY),Hardcover,146,2006,1986,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1248450,The Chestnut Soldier (The Magician Trilogy #3),Jenny Nimmo,"Nimmo, Jenny",,"=""0749701501""","=""9780749701505""",5,3.69,Mammoth,Paperback,176,1990,1989,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
47613,"Mister Monday (The Keys to the Kingdom, #1)",Garth Nix,"Nix, Garth",,"=""0439856264""","=""9780439856263""",5,3.79,Scholastic,Paperback,384,2006,2003,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
58092,"Eulalia! (Redwall, #19)",Brian Jacques,"Jacques, Brian",David Elliot,"=""0399242090""","=""9780399242090""",5,4.09,Philomel Penguin,Hardcover,389,2007,2007,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
262438,"Buffalo Before Breakfast (Magic Tree House, #18)",Mary Pope Osborne,"Osborne, Mary Pope",Salvatore Murdocca,"=""0679890645""","=""9780679890645""",5,3.84,Random House for Young Readers,Paperback,96,2010,1999,2006/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
111332,"Into the Wild (Warriors, #1)",Erin Hunter,"Hunter, Erin",,"=""0061284203""","=""9780061284205""",4,4.30,HarperTrophy,Paperback,288,2004,2003,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
58893,"Briar's Book (Circle of Magic, #4)",Tamora Pierce,"Pierce, Tamora",,"=""0590554115""","=""9780590554114""",5,4.17,Scholastic Paperbacks,Mass Market Paperback,258,2000,1999,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
17402605,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",Michael Scott,"Scott, Michael",,"=""0552562521""","=""9780552562522""",5,3.85,Corgi Childrens,Paperback,390,2010,2007,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
131123,"The Austere Academy (A Series of Unfortunate Events, #5)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064408639""","=""9780064408639""",4,3.99,HarperCollins Publishers,Hardcover,221,2000,2000,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
438492,"The Wide Window (A Series of Unfortunate Events, #3)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064407683""","=""9780064407687""",4,3.94,HarperCollins Publishers,Hardcover,214,2000,2000,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
235124,The Janitor's Boy,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""068983585X""","=""9780689835858""",5,3.75,Atheneum Books for Young Readers,Paperback,140,2001,2000,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
5953211,The Dark Planet,Patrick Carman,"Carman, Patrick",,"=""031616674X""","=""9780316166744""",5,4.16,"Little, Brown Young Readers",Hardcover,350,2009,2009,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
18393,The Fires of Merlin,T.A. Barron,"Barron, T.A.",,"=""0441009573""","=""9780441009572""",5,4.08,Ace,Mass Market Paperback,270,2002,1998,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
140138,"Loamhedge (Redwall, #16)",Brian Jacques,"Jacques, Brian",,"=""0142403776""","=""9780142403778""",5,3.93,Firebird,Paperback,432,2005,2003,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7979,"The Bellmaker (Redwall, #7)",Brian Jacques,"Jacques, Brian",,"=""0142400300""","=""9780142400302""",5,3.97,Firebird,Paperback,352,2004,1994,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
3992598,The Demigod Files (Percy Jackson and the Olympians),Rick Riordan,"Riordan, Rick",,"=""142312166X""","=""9781423121664""",5,4.04,Disney-Hyperion Books,ebook,151,2009,2009,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
4052969,"Moonlight on the Magic Flute (Magic Tree House, #41)",Mary Pope Osborne,"Osborne, Mary Pope",Salvatore Murdocca,"=""0375856463""","=""9780375856464""",5,4.11,Random House Books for Young Readers,Hardcover,128,2009,2009,2006/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
41899,Fantastic Beasts and Where to Find Them (Hogwarts Library),Newt Scamander,"Scamander, Newt",J.K. Rowling,"=""0439321603""","=""9780439321600""",5,3.99,Arthur A. Levine Books,Hardcover,128,2001,2001,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
2775759,"Pillage (Pillage, #1)",Obert Skye,"Skye, Obert",,"=""1590389220""","=""9781590389225""",5,3.87,Shadow Mountain,Hardcover,312,2008,2008,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
4415692,"The Soldiers of Halla (Pendragon, #10)",D.J. MacHale,"MacHale, D.J.",,"=""141691420X""","=""9781416914204""",5,4.27,Aladdin,Hardcover,594,2009,2009,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
5972040,"Beyond the Grave (The 39 Clues, #4)",Jude Watson,"Watson, Jude",,"=""0545060443""","=""9780545060448""",5,3.92,Scholastic Inc.,Hardcover,190,2009,2009,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",5,4.29,Scholastic Press,Hardcover,391,2009,2009,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",5,4.42,Arthur A. Levine Books / Scholastic Inc.,Hardcover,341,1999,1998,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7243142,"Keys to the Demon Prison (Fablehaven, #5)",Brandon Mull,"Mull, Brandon",,"=""1606412388""","=""9781606412381""",5,4.43,Shadow Mountain,Hardcover,593,2010,2010,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
6120544,"The Reckoning (The New Heroes/Quantum Prophecy, #3)",Michael          Carroll,"Carroll, Michael",,"=""0399247270""","=""9780399247279""",5,4.22,Philomel,Hardcover,304,2009,2009,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
6177411,"The Sable Quean (Redwall, #21)",Brian Jacques,"Jacques, Brian",,"=""0399251642""","=""9780399251641""",5,4.14,Philomel,Hardcover,408,2010,2010,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
116475,"Rowan and the Keeper of the Crystal (Rowan of Rin, #3)",Emily Rodda,"Rodda, Emily",,"=""0060560738""","=""9780060560737""",5,3.93,Greenwillow Books,Paperback,224,2004,1996,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
179639,"The Road to Oz (Oz, #5)",L. Frank Baum,"Baum, L. Frank",,"=""1587260379""","=""9781587260377""",5,3.76,,Paperback,261,1909,1909,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
175004,"Eagle Strike (Alex Rider, #4)",Anthony Horowitz,"Horowitz, Anthony",,"=""0142406139""","=""9780142406137""",5,4.12,Speak,Paperback,322,2006,2003,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
116473,"Rowan of Rin (Rowan of Rin, #1)",Emily Rodda,"Rodda, Emily",,"=""0060560711""","=""9780060560713""",5,3.93,Greenwillow Books,Paperback,151,2004,1993,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
153784,"First Test (Protector of the Small, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0679889175""","=""9780679889175""",5,4.24,Random House Children's Books,Mass Market Paperback,240,2000,1999,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",5,3.91,Seal Books,Paperback,460,2006,2001,2014/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
261240,The Cask of Amontillado,Edgar Allan Poe,"Poe, Edgar Allan",,"=""1594561869""","=""9781594561863""",4,4.09,BookSurge,Paperback,20,2004,1846,2013/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
24094,"Wolf-Speaker (Immortals, #2)",Tamora Pierce,"Pierce, Tamora",,"=""1416903445""","=""9781416903444""",5,4.21,Simon Pulse,Paperback,344,2005,1993,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
277191,"The Ironwood Tree (The Spiderwick Chronicles, #4)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859392""","=""9780689859397""",5,3.93,Simon  Schuster Books for Young Readers,Hardcover,114,2004,2004,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1222807,The Edge Chronicles 8: Vox: Second Book of Rook,Paul Stewart,"Stewart, Paul",Chris Riddell,"=""0385750811""","=""9780385750813""",5,4.11,David Fickling ,Hardcover,400,2005,2003,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
153782,"Shatterglass (The Circle Opens, #4)",Tamora Pierce,"Pierce, Tamora",,"=""059039696X""","=""9780590396967""",5,4.19,Scholastic Paperbacks,Mass Market Paperback,357,2006,2003,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
34262,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",Dave Barry,"Barry, Dave","Ridley Pearson, Greg Call","=""078684907X""","=""9780786849079""",5,4.03,Disney-Hyperion,Paperback,452,2006,2004,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
153779,"Bloodhound (Beka Cooper, #2)",Tamora Pierce,"Pierce, Tamora",,"=""0375814698""","=""9780375814693""",5,4.27,Random House,Hardcover,554,2009,2009,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
334123,"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,"Stroud, Jonathan",,"=""078681859X""","=""9780786818594""",5,4.01,Hyperion Books for Children,Hardcover,462,2003,2003,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
13830,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,"Pierce, Tamora",,"=""0689878583""","=""9780689878589""",5,4.19,Simon Pulse,Mass Market Paperback,284,2005,1986,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
13837,"Lioness Rampant (Song of the Lioness, #4)",Tamora Pierce,"Pierce, Tamora",,"=""0689878575""","=""9780689878572""",5,4.28,Simon Pulse,Mass Market Paperback,384,2005,1988,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
1809175,"The Magic Thief (Magic Thief, #1)",Sarah Prineas,"Prineas, Sarah",Antonio Javier Caparo,"=""006137587X""","=""9780061375873""",5,3.96,HarperCollins,Hardcover,419,2008,2008,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
1162185,"Dragon Keeper (Dragon Keeper, #1)",Carole Wilkinson,"Wilkinson, Carole",,"=""1423101715""","=""9781423101710""",5,3.99,Disney-Hyperion,Paperback,333,2007,2003,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,"Paulsen, Gary",,"=""0689840926""","=""9780689840920""",5,3.72,Atheneum Books for Young Readers: Richard Jackson Books,Hardcover,208,2000,1986,2007/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1190042,"Garden of the Purple Dragon (Dragon Keeper, #2)",Carole Wilkinson,"Wilkinson, Carole",,"=""0330441116""","=""9780330441117""",5,4.08,Macmillan LTD,Hardcover,352,2007,2005,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
236093,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,"Baum, L. Frank",W.W. Denslow,"=""0140621679""","=""9780140621679""",5,3.99,Penguin,Paperback,154,1995,1900,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
439173,Frindle,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689818769""","=""9780689818769""",5,3.81,Atheneum Books for Young Readers,Paperback,105,1998,1996,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",5,4.19,Tor Books,Mass Market Paperback,814,1990,1990,2012/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",5,3.99,Knopf Books for Young Readers,Paperback,704,2007,2005,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
103983,"Skeleton Key (Alex Rider, #3)",Anthony Horowitz,"Horowitz, Anthony",,"=""0142406147""","=""9780142406144""",5,4.07,Puffin Books,Paperback,327,2006,2002,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
296942,"Moonrise (Warriors: The New Prophecy, #2)",Erin Hunter,"Hunter, Erin",,"=""0060744545""","=""9780060744540""",5,4.32,HarperCollins,Paperback,287,2006,2005,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
831194,"Forest of Secrets (Warriors, #3)",Erin Hunter,"Hunter, Erin",,"=""0060525614""","=""9780060525613""",5,4.42,Avon,Paperback,312,2004,2003,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",5,3.98,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
352262,"How to Train Your Dragon (How to Train Your Dragon, #1)",Cressida Cowell,"Cowell, Cressida",,"=""0316737372""","=""9780316737371""",4,3.89,"Little, Brown Books for Young Readers",Hardcover,214,2004,2003,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
114954,The Opal Deception (Artemis Fowl #4),Eoin Colfer,"Colfer, Eoin",,"=""""","=""9781423103998""",5,4.05,Miramax Books,Paperback,416,2009,2005,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618260307""","=""9780618260300""",5,4.27,Houghton Mifflin,Paperback,366,2002,1937,2008/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
28195,"Inkspell (Inkworld, #2)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""0439554004""","=""9780439554008""",5,3.92,The Chicken House,Hardcover,635,2005,2005,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
181398,"Summer of the Sea Serpent (Magic Tree House, #31)",Mary Pope Osborne,"Osborne, Mary Pope",Salvatore Murdocca,"=""0375827358""","=""9780375827358""",5,4.06,Random House Books for Young Readers,Hardcover,111,2010,2004,2006/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
